Product,Entity,Operation,Campaign ID,Ad Group ID,Portfolio ID,Ad ID,Keyword ID,Product Targeting ID,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Ad Group Default Bid,Bid,Keyword Text,Native Language Keyword,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression,Resolved Product Targeting Expression,Impressions,Clicks,Click-through Rate,Spend,Sales,Orders,Units,Conversion Rate,ACOS,CPC,ROAS
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FTC8Z91C,AG.B0FTC8Z91C.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FTC8Z91C,AG.B0FTC8Z91C.Exact,,,,enabled,,,,,1.50,acer nitro 17 ai large screen gaming,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FTC8Z91C,AG.B0FTC8Z91C.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FTC8Z91C,AG.B0FTC8Z91C.Exact,,,,enabled,,,,,1.50,acer laptop 17 inch gaming 2025,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,,,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,,04/01/2026,06/30/2026,Manual,paused,84.53,,,,,,,,Dynamic bids - down only,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,0.75,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,B0FT3NRVL6,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,acer nitro v 17 gaming laptop amd,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,acer 17 inch laptop rtx 5070 amd,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,nitro v 17 ai amd gaming,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,acer gaming laptop 17 inch amd ryzen,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,large gaming laptop acer nitro amd,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,acer nitro v 17 ryzen rtx 2025,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,17 inch laptop rtx amd acer,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,acer nitro 17 inch gaming 144hz,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,best 17 inch amd gaming laptop,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Broad,,,,enabled,,,,,0.75,acer nitro 17 ai amd 2025,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,1.00,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,B0FT3NRVL6,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,acer nitro v 17 gaming laptop amd,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,acer 17 inch laptop rtx 5070 amd,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,nitro v 17 ai amd gaming,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,acer gaming laptop 17 inch amd ryzen,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,large gaming laptop acer nitro amd,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,acer nitro v 17 ryzen rtx 2025,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,17 inch laptop rtx amd acer,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,acer nitro 17 inch gaming 144hz,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,best 17 inch amd gaming laptop,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Phrase,,,,enabled,,,,,1.00,acer nitro 17 ai amd 2025,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,1.50,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,B0FT3NRVL6,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,acer nitro v 17 gaming laptop amd,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,acer 17 inch laptop rtx 5070 amd,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,nitro v 17 ai amd gaming,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,acer gaming laptop 17 inch amd ryzen,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,large gaming laptop acer nitro amd,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,acer nitro v 17 ryzen rtx 2025,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,17 inch laptop rtx amd acer,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,acer nitro 17 inch gaming 144hz,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,best 17 inch amd gaming laptop,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FT3NRVL6,AG.B0FT3NRVL6.Exact,,,,enabled,,,,,1.50,acer nitro 17 ai amd 2025,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,,,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,,04/01/2026,06/30/2026,Manual,paused,31.70,,,,,,,,Dynamic bids - down only,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,0.75,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,B0FNXXC728,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,acer swift x 14 ai oled laptop,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,acer swift x 14 copilot plus amd,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,acer swift x 14 ai sfx14 61g,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,copilot plus oled laptop amd,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,acer swift x oled gorilla glass,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,thin oled laptop acer swift 14,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,acer swift x 14 premium laptop,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,amd copilot plus pc oled 14 inch,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,acer swift x ai laptop 2025,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Broad,,,,enabled,,,,,0.75,best oled laptop acer copilot plus,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,1.00,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,B0FNXXC728,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,acer swift x 14 ai oled laptop,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,acer swift x 14 copilot plus amd,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,acer swift x 14 ai sfx14 61g,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,copilot plus oled laptop amd,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,acer swift x oled gorilla glass,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,thin oled laptop acer swift 14,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,acer swift x 14 premium laptop,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,amd copilot plus pc oled 14 inch,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,acer swift x ai laptop 2025,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Phrase,,,,enabled,,,,,1.00,best oled laptop acer copilot plus,,phrase,,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,1.50,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,B0FNXXC728,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,acer swift x 14 ai oled laptop,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,acer swift x 14 copilot plus amd,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,acer swift x 14 ai sfx14 61g,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,copilot plus oled laptop amd,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,acer swift x oled gorilla glass,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,thin oled laptop acer swift 14,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,acer swift x 14 premium laptop,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,amd copilot plus pc oled 14 inch,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,acer swift x ai laptop 2025,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,,N.SP.Q22026.Notebooks.AMD.B0FNXXC728,AG.B0FNXXC728.Exact,,,,enabled,,,,,1.50,best oled laptop acer copilot plus,,exact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,,,,,,,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,,04/01/2026,06/30/2026,Manual,enabled,118.68,,,,,,,,Dynamic bids - down only,,,,,,,,,,,,,,,
Sponsored Products,Ad Group,Create,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,,,,,,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,enabled,,,,0.75,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Product Ad,Create,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,enabled,,,B0B6DFG1FQ,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,enabled,,,,,0.75,acer nitro kg241y gaming monitor,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,enabled,,,,,0.75,acer 24 inch gaming monitor 165hz,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,enabled,,,,,0.75,acer nitro 24 inch fhd monitor,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,enabled,,,,,0.75,freesync 165hz gaming monitor 24,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,enabled,,,,,0.75,acer kg241y sbiip monitor,,broad,,,,,,,,,,,,,,,,
Sponsored Products,Keyword,Create,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,,N.SP.Q22026.Displays.Gaming.B0B6DFG1FQ,AG.B0B6DFG1FQ.Broad,,,,enabled,,,,,0.75,budget gaming monitor 24 inch 165hz,,broad,,,,,,,,,,,,,,,,
