Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Brand store page views,Add to cart,5-second views (video ad),Complete views (video ad),Viewable impressions
"Apr 22, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,639,4,7.06,0.0,0,0,0,0.0,0,12,0,0,37,4,72
"Jan 29, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,3906,11,22.35,0.0,0,0,0,0.0,0,33,0,0,464,53,780
"Apr 13, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,40,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,23
"Apr 20, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,6878,7,29.51,154.95,1,1,1,154.95,1,17,0,2,0,0,2158
"Apr 21, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,382,4,10.44,0.0,0,0,0,0.0,0,8,0,0,47,16,70
"Feb 27, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,11555,49,179.58,0.0,0,0,0,0.0,0,107,0,2,788,172,1651
"Jan 05, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,118,0,0.0,0.0,0,0,0,0.0,0,0,0,0,4,1,5
"Mar 12, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,181907,335,2189.05,3550.09,17,20,13,2651.2,16,414,0,32,0,0,70386
"Jan 13, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,19704,205,2502.11,7789.24,61,78,47,5680.26,57,791,0,112,0,0,17906
"Feb 17, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,2047,4,9.09,669.9,1,2,0,0.0,0,9,0,1,176,19,341
"Apr 04, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,207,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,93
"Apr 26, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,6390,4,22.51,0.0,0,0,0,0.0,0,7,0,0,0,0,1830
"Feb 18, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1300,5,6.32,0.0,0,0,0,0.0,0,7,0,0,77,11,160
"Jan 19, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2230,10,13.62,0.0,0,0,0,0.0,0,22,0,0,157,34,317
"Jan 11, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,164716,340,2000.37,2191.25,15,15,12,1621.4,12,481,0,39,0,0,50906
"Apr 05, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,18123,76,268.25,1136.6,8,9,7,801.65,8,128,0,13,0,0,5910
"Apr 09, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,1449,9,7.27,0.0,0,0,0,0.0,0,14,0,0,81,9,189
"Apr 30, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,138,1,0.9,0.0,0,0,0,0.0,0,0,0,0,0,0,49
"Jan 10, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2838,15,22.52,594.85,2,3,2,594.85,3,42,0,4,153,33,344
"Apr 27, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,341,1,0.57,0.0,0,0,0,0.0,0,0,0,0,0,0,76
"Mar 14, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,4999,39,182.19,4456.29,29,41,20,2593.94,26,325,0,47,0,0,3947
"Jan 26, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,4681,44,58.3,1689.55,9,9,8,1609.6,8,192,0,18,460,126,808
"Jan 06, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,15253,162,190.56,5094.83,12,15,7,2071.65,7,492,0,25,1785,200,3055
"Apr 25, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,1092,15,13.35,63.3,1,3,1,63.3,3,16,0,1,92,1,203
"Jan 02, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,3745,16,22.68,273.9,2,2,2,273.9,2,57,0,6,161,34,349
"Jan 14, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1910,15,23.58,439.9,2,2,0,0.0,0,26,0,4,115,20,244
"Feb 21, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,66437,52,183.99,0.0,0,0,0,0.0,0,27,0,2,0,0,33213
"Jan 18, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,391,1,2.12,0.0,0,0,0,0.0,0,1,0,0,17,4,28
"Feb 22, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,415,2,3.47,219.95,1,1,1,219.95,1,4,0,2,27,4,49
"Mar 15, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,13308,119,549.25,1519.6,8,8,8,1519.6,8,265,0,21,1399,365,2465
"Apr 07, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,9117,49,58.63,2526.4,6,12,2,994.8,4,132,0,9,599,62,1115
"Feb 23, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,7796,59,166.55,3929.87,31,34,29,3720.26,32,478,0,60,0,0,5791
"Jan 12, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2611,16,20.55,0.0,0,0,0,0.0,0,28,0,0,132,23,345
"Mar 06, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,71695,150,1015.56,3289.47,14,18,10,2413.5,10,256,0,19,0,0,25052
"Mar 04, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,12203,63,75.68,5770.61,8,11,3,859.85,3,181,0,12,881,93,1706
"Apr 24, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,4149,31,45.43,569.85,3,3,3,569.85,3,69,0,10,309,22,669
"Jan 16, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,7157,25,86.39,384.9,2,2,2,384.9,2,59,0,5,210,56,351
"Mar 31, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,23300,12,45.9,61.95,1,1,0,0.0,0,21,0,2,0,0,7096
"Mar 29, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,1623,5,9.25,0.0,0,0,0,0.0,0,15,0,0,89,8,190
"Mar 23, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1168,9,7.79,0.0,0,0,0,0.0,0,17,0,0,74,10,143
"Apr 01, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,7043,56,376.33,944.75,5,5,5,944.75,5,142,0,12,603,156,946
"Feb 12, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,624,1,1.47,0.0,0,0,0,0.0,0,1,0,0,36,4,68
"Mar 14, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,456,2,7.33,439.9,2,2,2,439.9,2,9,0,2,26,5,44
"Jan 10, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,24223,225,2557.01,8475.6,34,58,24,2770.83,26,840,0,89,0,0,21743
"Apr 13, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,11921,72,338.01,943.8,3,4,3,943.8,4,123,0,7,0,0,3842
"Jan 04, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,32547,146,1429.57,2844.3,10,14,10,2844.3,14,353,0,18,1138,368,1597
"Feb 02, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,826,1,1.73,0.0,0,0,0,0.0,0,1,0,0,56,3,113
"Apr 30, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,263,4,8.6,0.0,0,0,0,0.0,0,4,0,0,30,8,51
"Mar 16, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1095,8,5.88,0.0,0,0,0,0.0,0,33,0,0,53,8,117
"Jan 10, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,15099,7,40.31,98.95,1,1,1,98.95,1,33,0,2,0,0,3579
"Jan 13, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,1579,4,4.31,299.95,1,1,0,0.0,0,6,0,1,114,13,206
"Jan 22, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Apr 20, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,130,1,0.82,0.0,0,0,0,0.0,0,0,0,0,0,0,65
"Jan 11, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,324,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,55
"Jan 23, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Apr 16, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,128,3,2.95,0.0,0,0,0,0.0,0,7,0,1,7,1,14
"Apr 20, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,438,5,4.99,0.0,0,0,0,0.0,0,11,0,0,45,4,82
"Mar 05, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,3379,7,12.95,439.9,2,2,2,439.9,2,20,0,5,176,47,294
"Feb 04, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,10098,35,119.79,1099.75,5,5,5,1099.75,5,62,0,14,611,191,939
"Mar 26, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,19696,99,319.6,948.6,8,8,7,838.65,7,139,0,10,0,0,8328
"Apr 10, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,1092,4,9.3,0.0,0,0,0,0.0,0,7,0,0,105,9,188
"Mar 14, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,14774,7,76.25,89.99,1,1,0,0.0,0,9,0,1,0,0,2780
"Apr 03, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,4603,37,171.28,5220.16,40,53,26,3302.93,36,296,0,65,0,0,3502
"Apr 15, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,3303,30,45.13,759.8,4,4,3,569.85,3,60,0,11,282,24,574
"Mar 08, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,689,1,2.93,0.0,0,0,0,0.0,0,2,0,0,26,7,68
"Apr 11, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,12107,9,22.3,0.0,0,0,0,0.0,0,15,0,0,0,0,3096
"Apr 10, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,61,0,0.0,0.0,0,0,0,0.0,0,1,0,0,4,0,11
"Feb 26, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,6883,64,164.74,12816.2,71,101,49,7471.78,66,500,0,100,0,0,5245
"Mar 15, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,7330,43,180.83,329.9,2,2,2,329.9,2,93,0,4,721,222,1115
"Jan 24, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2991,15,20.83,659.85,3,3,3,659.85,3,29,0,3,192,37,432
"Apr 30, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,38418,206,361.07,2871.1,18,19,16,2491.2,16,246,0,26,0,0,13585
"Mar 13, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,19573,113,324.69,2184.25,13,15,11,2042.35,13,152,0,22,0,0,6888
"Apr 30, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1120,9,26.96,219.95,1,1,1,219.95,1,22,0,1,89,14,198
"Apr 23, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,3197,9,23.14,199.95,1,1,1,199.95,1,23,0,1,264,59,535
"Mar 10, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,13692,93,426.26,1939.45,6,11,5,1749.5,10,220,0,17,1182,260,2240
"Feb 14, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,4568,18,42.65,439.9,2,2,2,439.9,2,59,0,5,384,111,575
"Feb 08, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,793,5,12.68,0.0,0,0,0,0.0,0,8,0,0,85,22,124
"Apr 07, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,523,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,19
"Feb 28, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2662,10,16.98,219.95,1,1,1,219.95,1,35,0,1,137,39,223
"Jan 12, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,210,1,2.46,0.0,0,0,0,0.0,0,0,0,0,0,0,43
"Feb 11, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,2094,8,8.08,0.0,0,0,0,0.0,0,10,0,0,104,11,207
"Jan 28, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,14447,118,142.99,2344.65,6,7,6,2344.65,7,326,0,33,1612,184,2820
"Jan 22, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1520,15,14.87,0.0,0,0,0,0.0,0,42,0,3,110,13,208
"Jan 13, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1253,14,12.88,0.0,0,0,0,0.0,0,29,0,1,69,11,149
"Mar 04, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,59331,144,994.21,1472.74,7,8,4,904.79,5,170,0,12,0,0,21073
"Jan 09, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,1570,4,7.29,0.0,0,0,0,0.0,0,10,0,0,104,10,232
"Apr 02, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,9047,64,287.54,978.75,5,5,5,978.75,5,154,0,7,1009,228,1915
"Apr 22, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2386,22,56.11,989.75,5,5,3,659.85,3,51,0,7,235,53,433
"Jan 24, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,3810,22,22.8,379.9,1,2,1,379.9,2,50,0,5,214,18,431
"Feb 27, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,5623,52,153.01,8111.71,44,49,32,4707.72,36,423,0,75,0,0,4288
"Jan 29, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,14253,123,151.49,1874.7,5,6,3,1004.85,3,280,0,13,1642,194,2859
"Mar 23, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,4271,25,152.82,791.14,8,11,7,631.19,10,189,0,17,0,0,3260
"Mar 27, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1212,9,9.73,0.0,0,0,0,0.0,0,11,0,0,68,6,143
"Jan 26, 2025","=""533624646611887""",C.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 20, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,307,1,2.22,0.0,0,0,0,0.0,0,2,0,0,3,0,16
"Apr 13, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,17572,37,410.85,3550.88,4,4,1,92.99,1,166,0,14,0,0,6590
"Apr 11, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,5069,31,207.82,189.95,1,1,1,189.95,1,48,0,2,418,134,711
"Apr 22, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,22949,45,511.15,1509.97,5,8,4,1130.07,6,78,0,11,0,0,9733
"Jan 22, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2330,15,18.95,439.9,2,2,2,439.9,2,25,0,4,151,33,304
"Jan 11, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,6799,24,65.38,554.9,2,2,2,554.9,2,54,0,4,350,117,623
"Apr 09, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,5894,40,172.12,901.75,5,5,3,629.85,3,151,0,14,520,118,1078
"Mar 01, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,863,5,4.93,0.0,0,0,0,0.0,0,17,0,2,53,5,111
"Mar 22, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,14745,89,247.02,2019.44,9,9,7,1169.65,7,164,0,15,0,0,5614
"Jan 21, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Apr 10, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,157,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,84
"Apr 28, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,262,2,3.19,219.95,1,1,1,219.95,1,12,0,1,31,4,50
"Apr 23, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,314807,440,9887.0,599.85,3,3,2,409.9,2,365,0,23,0,0,133845
"Apr 30, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,18213,28,82.18,189.95,1,1,0,0.0,0,50,0,1,0,0,4052
"Apr 29, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,19957,43,460.98,2027.7,5,6,3,779.8,4,51,0,7,0,0,7976
"Mar 29, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,22287,119,388.44,1954.24,11,11,10,1891.29,10,169,0,14,0,0,8819
"Apr 29, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1946,10,18.8,309.94,2,2,2,309.94,2,23,0,3,235,58,383
"Mar 28, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,10879,75,106.44,669.9,2,2,2,669.9,2,197,0,11,663,55,1378
"Feb 01, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,3678,16,16.87,48.57,1,1,1,48.57,1,47,0,1,201,20,390
"Feb 25, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,5516,4,8.2,0.0,0,0,0,0.0,0,4,0,0,0,0,1236
"Apr 01, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,199932,340,1822.86,1451.4,4,12,3,1099.6,8,468,0,11,0,0,64069
"Apr 15, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,4433,27,188.42,6947.0,38,52,30,5373.1,43,403,0,66,0,0,3397
"Mar 18, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,595,1,3.82,0.0,0,0,0,0.0,0,1,0,0,36,7,55
"Feb 15, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,445,0,0.0,0.0,0,0,0,0.0,0,0,0,0,27,4,59
"Jan 30, 2025","=""533624646611887""",C.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 15, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,2202,14,82.34,0.0,0,0,0,0.0,0,33,0,0,229,50,423
"Feb 25, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,12703,22,36.89,189.95,1,1,0,0.0,0,51,0,4,0,0,3178
"Mar 07, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,12988,78,394.53,824.8,4,4,3,659.85,3,155,0,4,1133,267,2115
"Jan 08, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,9962,6,49.27,0.0,0,0,0,0.0,0,6,0,0,0,0,2443
"Jan 29, 2025","=""533624646611887""",C.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 06, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,16214,60,337.74,1619.6,7,8,7,1619.6,8,182,0,23,719,221,1053
