Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Brand store page views,Add to cart,5-second views (video ad),Complete views (video ad),Viewable impressions
"Feb 06, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,7436,49,221.22,1389.79,5,5,2,479.9,2,222,25,7,878,258,1379
"Feb 25, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,5018,6,11.94,0.0,0,0,0,0.0,0,34,0,0,201,38,455
"Jan 07, 2026","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Mar 09, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,2723,21,36.13,239.95,1,1,1,239.95,1,59,0,3,197,61,424
"Mar 22, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,4507,35,57.9,719.85,3,3,3,719.85,3,52,0,11,291,60,636
"Mar 17, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,6853,27,38.39,459.9,2,2,2,459.9,2,147,1,5,373,80,776
"Mar 20, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,65099,125,355.11,2757.68,13,14,9,1777.93,9,192,212,13,0,0,11331
"Feb 03, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,28242,128,344.95,1149.95,3,6,2,785.95,4,305,4,14,2329,465,4920
"Mar 16, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,10503,73,301.19,1839.53,9,10,6,1209.73,6,220,42,18,1582,518,2383
"Jan 13, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,9723,43,416.44,239.95,1,1,1,239.95,1,91,5,3,1212,296,1896
"Feb 09, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,9774,16,31.74,553.85,3,3,2,439.9,2,95,2,7,410,74,916
"Jan 03, 2026","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 16, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,14739,103,207.51,599.85,3,3,2,399.9,2,239,7,11,1282,90,2953
"Feb 15, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,16495,133,288.38,1529.6,7,8,6,1289.65,7,321,3,15,1462,79,3380
"Feb 16, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,4479,22,54.72,439.9,2,2,2,439.9,2,56,5,3,589,184,869
"Jan 14, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,24297,83,818.89,439.9,2,2,2,439.9,2,165,2,9,2093,541,3817
"Mar 14, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,91168,140,407.86,1419.55,9,9,8,1239.6,8,231,183,20,0,0,16342
"Jan 17, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,60335,185,2099.41,1249.75,5,5,4,919.8,4,370,9,20,5047,1249,9628
"Mar 17, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,5756,14,28.05,0.0,0,0,0,0.0,0,48,0,2,245,41,548
"Feb 05, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,14153,103,200.39,1509.6,7,8,5,1069.75,5,214,3,20,1202,74,2603
"Jan 05, 2026","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 18, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,10061,68,287.31,4975.91,11,15,7,1320.6,8,240,35,23,1625,471,2308
"Jan 03, 2026","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 06, 2026","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 26, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,96485,239,1100.56,6154.88,24,28,19,4436.93,23,381,334,49,0,0,23971
"Jan 01, 2026","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,65,0,0.6,0.0,0,0,0,0.0,0,3,1,0,0,0,42
"Mar 25, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,6525,30,145.95,958.55,3,3,3,958.55,3,60,21,3,856,300,1291
"Jan 11, 2026","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 23, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,4394,13,30.7,359.9,2,2,2,359.9,2,46,1,3,220,39,471
"Feb 04, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,13391,44,125.61,399.9,1,2,1,399.9,2,155,0,6,948,186,2125
"Mar 24, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,6673,33,155.9,1567.7,6,6,5,1507.75,5,128,14,8,987,327,1345
"Feb 27, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,7562,22,90.55,186.18,1,2,1,186.18,2,88,9,20,818,232,1310
"Jan 08, 2026","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 03, 2026","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Mar 08, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,9187,55,217.12,1911.55,8,9,6,1431.65,7,83,19,16,1073,375,1674
"Jan 30, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,36974,259,747.64,4304.95,18,21,15,3485.15,17,562,9,37,3523,291,7726
"Jan 16, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,50267,156,1675.95,859.8,3,4,3,859.8,4,245,3,37,3790,992,7137
"Feb 26, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,8107,34,131.42,535.9,2,2,1,359.95,1,65,9,3,944,288,1471
"Jan 23, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,26425,163,584.31,5351.75,13,25,12,3300.2,16,349,2,29,2084,400,4376
"Feb 11, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,14709,94,186.15,279.9,2,2,1,89.95,1,160,2,7,1136,64,2669
"Jan 29, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,18722,66,197.0,1079.7,6,6,3,489.85,3,136,109,19,0,0,5345
"Jan 02, 2026","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,3,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 08, 2026","=""293529288726869""",B.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 04, 2026","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 27, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,40865,310,962.55,2359.35,12,13,10,1919.5,10,627,6,40,4014,332,8433
"Mar 12, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,8320,78,330.76,5347.95,18,25,14,4190.45,15,239,39,24,1262,426,1955
"Mar 08, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,2503,10,19.55,409.95,1,1,1,409.95,1,22,0,2,120,17,280
"Mar 12, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,26156,207,671.19,1090.83,5,6,4,690.93,4,421,17,20,2447,252,4898
"Jan 07, 2026","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Mar 13, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,5089,17,34.83,239.95,1,1,1,239.95,1,89,1,1,279,54,572
"Jan 11, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,2439,18,133.61,0.0,0,0,0,0.0,0,30,1,0,293,63,526
"Feb 10, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,4513,28,67.41,119.95,1,1,1,119.95,1,51,7,12,545,151,842
"Mar 21, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,12319,58,256.37,1109.75,5,5,4,909.8,4,158,26,15,1609,569,2459
"Jan 22, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,31987,247,846.66,3539.25,10,15,9,3299.3,14,430,9,58,2575,467,5721
"Mar 01, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,38755,290,1069.6,3285.15,15,17,13,3005.25,15,526,5,39,3766,290,7918
"Feb 10, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,3875,21,31.8,227.95,1,1,1,227.95,1,39,1,3,331,69,751
"Jan 05, 2026","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 15, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,41233,140,1121.8,429.9,2,2,1,239.95,1,282,70,6,4813,1624,7258
"Jan 04, 2026","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 12, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,65766,318,2899.07,6195.8,21,24,19,5475.95,21,679,10,45,7522,2026,13362
"Jan 29, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,12565,92,392.36,6482.6,27,39,15,3468.65,17,232,44,40,2000,623,2853
"Mar 17, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,85985,135,391.36,2612.79,13,15,12,2496.84,14,243,224,30,0,0,15420
"Jan 18, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,74740,265,2890.75,1139.75,5,5,5,1139.75,5,499,10,22,6011,1390,11955
"Jan 05, 2026","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Mar 24, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,3943,11,22.98,0.0,0,0,0,0.0,0,33,0,0,198,40,432
"Feb 01, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,39126,252,740.42,7964.2,20,36,15,3265.2,16,507,13,42,3660,296,8017
"Feb 17, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,53451,145,396.65,5040.68,22,24,16,2974.24,17,377,241,38,0,0,11188
"Feb 23, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,10942,73,260.59,768.75,4,5,3,568.8,4,152,34,12,1402,414,2159
"Feb 05, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,4784,18,30.05,115.95,1,1,1,115.95,1,28,20,2,560,154,913
"Feb 24, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,107676,248,1243.3,9850.2,34,42,24,5989.89,26,411,323,59,0,0,25137
"Jan 10, 2026","=""517243732232070""",B.RSOV.Products.SB.UPS.1500units,,14507,LIFETIME_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 23, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,33584,184,719.43,4279.3,20,22,18,3879.4,20,356,8,40,2992,275,6298
"Feb 13, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,8160,43,183.23,890.8,4,4,3,719.85,3,241,47,9,1056,354,1661
"Feb 04, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,23507,118,318.83,1539.75,5,5,4,1299.8,4,213,3,13,1758,338,3801
"Jan 15, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,43521,127,1321.6,719.85,3,3,3,719.85,3,257,12,29,3529,945,6642
"Jan 11, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,10,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,0,1
"Mar 03, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,3977,12,26.42,0.0,0,0,0,0.0,0,56,0,2,183,38,458
"Mar 01, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,3098,12,18.16,0.0,0,0,0,0.0,0,16,0,0,191,27,413
"Mar 08, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,42147,69,170.35,237.94,2,2,1,189.99,1,138,91,4,0,0,7330
"Mar 10, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,10191,61,255.7,719.85,2,3,2,719.85,3,140,49,15,1458,471,2123
"Feb 26, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,2643,18,28.46,809.8,3,4,1,239.95,1,36,0,3,172,32,342
"Feb 02, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,34952,211,590.66,3109.05,15,19,14,2749.25,15,402,5,30,2892,220,6500
"Jan 06, 2026","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 17, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,4638,29,53.99,227.95,1,1,0,0.0,0,55,0,5,310,62,652
"Jan 25, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,12180,84,245.08,3376.29,15,15,11,2626.45,11,349,88,31,1806,561,2671
"Jan 11, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,6,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1
"Jan 30, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,24784,74,220.09,1368.7,6,6,3,707.85,3,210,24,11,2285,614,3886
"Feb 01, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,9801,59,243.65,1929.59,8,9,6,1029.74,6,193,32,15,1345,437,2029
"Feb 02, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,20100,87,238.3,1256.7,6,6,6,1256.7,6,197,54,9,2025,589,3359
"Feb 20, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,2559,13,24.82,239.95,1,1,0,0.0,0,18,0,1,183,42,365
"Jan 05, 2026","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Mar 02, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,3476,15,18.28,467.9,2,2,2,467.9,2,45,0,3,184,33,443
"Feb 03, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,29185,207,556.23,2704.3,14,14,9,1754.55,9,406,17,31,2625,228,5647
"Feb 28, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,81337,257,1334.55,6809.08,32,37,26,6041.45,31,460,358,49,0,0,21134
"Jan 17, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,27708,112,1658.4,2629.5,10,10,9,2389.55,9,291,63,20,4367,1529,5909
"Feb 11, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,15580,54,126.53,2316.92,13,13,6,917.27,6,114,92,18,0,0,4298
"Feb 11, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,3717,15,37.92,119.9,1,2,0,0.0,0,45,9,2,437,124,703
"Mar 17, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,30172,192,646.91,1310.8,4,4,4,1310.8,4,393,3,23,2729,267,5616
"Feb 24, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,36091,203,767.19,1479.65,7,7,6,1279.7,6,362,8,23,3216,270,6954
"Mar 23, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,74521,121,352.25,3225.34,13,14,10,1882.49,11,163,200,26,0,0,13655
"Jan 24, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,12489,75,231.69,875.8,4,4,2,479.9,2,191,46,15,1967,626,2887
"Jan 10, 2026","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 21, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,76849,1078,6745.73,16715.61,66,72,56,13903.0,60,1930,28,143,9744,2418,17440
"Mar 02, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,13628,88,255.41,3187.25,8,15,4,1769.55,9,129,17,12,1536,477,2385
"Feb 21, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,2360,17,30.22,239.95,1,1,1,239.95,1,31,0,1,193,34,423
"Jan 11, 2026","=""362619829731385""",B.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 30, 2026","=""520121709405886""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500PFCLCD,,3000,DAILY_BUDGET,ENABLED,USD,19670,67,204.52,1311.7,6,6,4,991.8,4,178,0,14,1311,222,2801
"Jan 26, 2026","=""496257674867474""",N.Keyword.Video.SB.UPS.PFCSinewave.2026.CP1500PFCLCD.B00429N19W,,5000,DAILY_BUDGET,ENABLED,USD,50684,299,1317.59,3159.1,14,18,12,2939.25,15,669,34,74,5050,1237,9857
"Jan 08, 2026","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Jan 16, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,35882,121,962.58,419.9,2,2,2,419.9,2,188,42,6,4040,1395,6145
"Jan 15, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,25527,105,1128.21,2339.49,11,11,5,1199.75,5,323,73,40,3799,1297,5217
"Mar 05, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,25550,152,524.78,764.8,4,4,4,764.8,4,236,8,17,2213,165,5051
"Jan 17, 2026","=""298664655817372""",C.Keyword.Video.SB.PFCSinewave.2026.CP1500AVRLCD3,,4500,DAILY_BUDGET,ENABLED,USD,81690,466,4750.1,2532.49,14,14,12,2332.54,12,748,16,43,9153,977,17649
"Feb 24, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,9128,42,162.81,1789.65,3,7,3,1789.65,7,99,52,6,1065,311,1671
"Jan 19, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,83654,305,4903.56,6985.5,33,41,26,5752.0,31,350,446,77,0,0,35299
"Jan 11, 2026","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Feb 15, 2026","=""422752340317837""",B.Keyword.Store.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,19094,83,257.6,1112.65,7,7,6,992.7,6,176,142,14,0,0,6496
"Feb 03, 2026","=""410331745640501""",N.Keyword.Video.SB.UPS.2026.StoreSpotlight,,5000,DAILY_BUDGET,ENABLED,USD,16958,86,231.15,1967.75,7,7,2,439.9,2,228,28,16,1963,555,3118
"Feb 04, 2026","=""436092719312252""",B.Keyword.Video.SB.UPS.2026.StoreSpotlight,,2500,DAILY_BUDGET,ENABLED,USD,7270,56,232.68,2441.34,11,18,8,1557.49,15,217,28,19,892,276,1425
